Station Name,Measurement Timestamp,Air Temperature
Foster Weather Station,12/12/2016 12:00:00 PM,-6.06
63rd Street Weather Station,12/12/2016 12:00:00 PM,-5.8
Oak Street Weather Station,12/12/2016 12:00:00 PM,-4.7
Foster Weather Station,12/12/2016 01:00:00 PM,-6.28
Oak Street Weather Station,12/12/2016 01:00:00 PM,-4.9
63rd Street Weather Station,12/12/2016 01:00:00 PM,-5.4
Foster Weather Station,12/12/2016 02:00:00 PM,-5.89
Oak Street Weather Station,12/12/2016 02:00:00 PM,-5.1
63rd Street Weather Station,12/12/2016 02:00:00 PM,-5.5
63rd Street Weather Station,12/12/2016 03:00:00 PM,-5.8
Foster Weather Station,12/12/2016 03:00:00 PM,-5.89
Oak Street Weather Station,12/12/2016 03:00:00 PM,-4.6
Oak Street Weather Station,12/12/2016 04:00:00 PM,-5.0
Foster Weather Station,12/12/2016 04:00:00 PM,-6.06
63rd Street Weather Station,12/12/2016 04:00:00 PM,-6.3
Oak Street Weather Station,12/12/2016 05:00:00 PM,-5.5
63rd Street Weather Station,12/12/2016 05:00:00 PM,-6.9
Foster Weather Station,12/12/2016 05:00:00 PM,-6.89
Foster Weather Station,12/12/2016 06:00:00 PM,-7.06
Oak Street Weather Station,12/12/2016 06:00:00 PM,-6.0
63rd Street Weather Station,12/12/2016 06:00:00 PM,-7.5
63rd Street Weather Station,12/12/2016 07:00:00 PM,-7.6
Oak Street Weather Station,12/12/2016 07:00:00 PM,-6.6
Foster Weather Station,12/12/2016 07:00:00 PM,-8.39
Oak Street Weather Station,12/12/2016 08:00:00 PM,-6.2
63rd Street Weather Station,12/12/2016 08:00:00 PM,-7.7
Foster Weather Station,12/12/2016 08:00:00 PM,-8.06
Foster Weather Station,12/12/2016 09:00:00 PM,-7.89
Oak Street Weather Station,12/12/2016 09:00:00 PM,-5.4
63rd Street Weather Station,12/12/2016 09:00:00 PM,-7.5
Oak Street Weather Station,12/12/2016 10:00:00 PM,-4.3
Foster Weather Station,12/12/2016 10:00:00 PM,-7.5
63rd Street Weather Station,12/12/2016 10:00:00 PM,-7.2
63rd Street Weather Station,12/12/2016 11:00:00 PM,-6.8
Oak Street Weather Station,12/12/2016 11:00:00 PM,-3.7
Foster Weather Station,12/12/2016 11:00:00 PM,-6.89
63rd Street Weather Station,12/13/2016 12:00:00 AM,-6.7
Oak Street Weather Station,12/13/2016 12:00:00 AM,-4.6
Foster Weather Station,12/13/2016 12:00:00 AM,-6.78
63rd Street Weather Station,12/13/2016 01:00:00 AM,-5.9
Foster Weather Station,12/13/2016 01:00:00 AM,-6.28
Oak Street Weather Station,12/13/2016 01:00:00 AM,-3.9
Oak Street Weather Station,12/13/2016 02:00:00 AM,-3.6
63rd Street Weather Station,12/13/2016 02:00:00 AM,-5.1
Foster Weather Station,12/13/2016 02:00:00 AM,-5.28
Oak Street Weather Station,12/13/2016 03:00:00 AM,-3.3
63rd Street Weather Station,12/13/2016 03:00:00 AM,-4.1
Foster Weather Station,12/13/2016 03:00:00 AM,-5.06
Foster Weather Station,12/13/2016 04:00:00 AM,-4.56
63rd Street Weather Station,12/13/2016 04:00:00 AM,-3.7
Oak Street Weather Station,12/13/2016 04:00:00 AM,-3.6
Foster Weather Station,12/13/2016 05:00:00 AM,-5.17
Oak Street Weather Station,12/13/2016 05:00:00 AM,-3.9
63rd Street Weather Station,12/13/2016 05:00:00 AM,-4.1
Foster Weather Station,12/13/2016 06:00:00 AM,-5.78
Oak Street Weather Station,12/13/2016 06:00:00 AM,-4.5
63rd Street Weather Station,12/13/2016 06:00:00 AM,-4.5
63rd Street Weather Station,12/13/2016 07:00:00 AM,-4.6
Oak Street Weather Station,12/13/2016 07:00:00 AM,-4.6
Foster Weather Station,12/13/2016 07:00:00 AM,-6.28
63rd Street Weather Station,12/13/2016 08:00:00 AM,-5.4
Oak Street Weather Station,12/13/2016 08:00:00 AM,-5.8
Foster Weather Station,12/13/2016 08:00:00 AM,-8.06
Foster Weather Station,12/13/2016 09:00:00 AM,-9.06
Oak Street Weather Station,12/13/2016 09:00:00 AM,-6.9
63rd Street Weather Station,12/13/2016 09:00:00 AM,-6.9
Foster Weather Station,12/13/2016 10:00:00 AM,-8.89
Oak Street Weather Station,12/13/2016 10:00:00 AM,-7.2
63rd Street Weather Station,12/13/2016 10:00:00 AM,-7.3
Oak Street Weather Station,12/13/2016 11:00:00 AM,-6.4
63rd Street Weather Station,12/13/2016 11:00:00 AM,-7.0
Foster Weather Station,12/13/2016 11:00:00 AM,-7.89
Foster Weather Station,12/13/2016 12:00:00 PM,-8.0
Oak Street Weather Station,12/13/2016 12:00:00 PM,-6.8
63rd Street Weather Station,12/13/2016 12:00:00 PM,-6.1
Foster Weather Station,12/13/2016 01:00:00 PM,-8.17
Oak Street Weather Station,12/13/2016 01:00:00 PM,-6.6
63rd Street Weather Station,12/13/2016 01:00:00 PM,-6.4
63rd Street Weather Station,12/13/2016 02:00:00 PM,-6.4
Foster Weather Station,12/13/2016 02:00:00 PM,-8.67
Oak Street Weather Station,12/13/2016 02:00:00 PM,-6.8
Foster Weather Station,12/13/2016 03:00:00 PM,-8.67
Oak Street Weather Station,12/13/2016 03:00:00 PM,-7.1
63rd Street Weather Station,12/13/2016 03:00:00 PM,-6.9
Oak Street Weather Station,12/13/2016 04:00:00 PM,-7.1
63rd Street Weather Station,12/13/2016 04:00:00 PM,-7.3
Foster Weather Station,12/13/2016 04:00:00 PM,-9.28
Foster Weather Station,12/13/2016 05:00:00 PM,-9.89
Oak Street Weather Station,12/13/2016 05:00:00 PM,-8.1
63rd Street Weather Station,12/13/2016 05:00:00 PM,-8.7
63rd Street Weather Station,12/13/2016 06:00:00 PM,-9.7
Foster Weather Station,12/13/2016 06:00:00 PM,-11.0
Oak Street Weather Station,12/13/2016 06:00:00 PM,-9.1
63rd Street Weather Station,12/13/2016 07:00:00 PM,-10.9
Oak Street Weather Station,12/13/2016 07:00:00 PM,-10.4
Foster Weather Station,12/13/2016 07:00:00 PM,-12.06
63rd Street Weather Station,12/13/2016 08:00:00 PM,-11.3
Foster Weather Station,12/13/2016 08:00:00 PM,-12.28
Oak Street Weather Station,12/13/2016 08:00:00 PM,-10.6
Oak Street Weather Station,12/13/2016 09:00:00 PM,-10.6
63rd Street Weather Station,12/13/2016 09:00:00 PM,-11.7
Foster Weather Station,12/13/2016 09:00:00 PM,-12.67
Oak Street Weather Station,12/13/2016 10:00:00 PM,-11.2
Foster Weather Station,12/13/2016 10:00:00 PM,-12.78
63rd Street Weather Station,12/13/2016 10:00:00 PM,-12.3
Foster Weather Station,12/13/2016 11:00:00 PM,-13.39
Oak Street Weather Station,12/13/2016 11:00:00 PM,-11.6
63rd Street Weather Station,12/13/2016 11:00:00 PM,-12.9
63rd Street Weather Station,12/14/2016 12:00:00 AM,-13.0
Foster Weather Station,12/14/2016 12:00:00 AM,-13.78
Oak Street Weather Station,12/14/2016 12:00:00 AM,-11.7
Foster Weather Station,12/14/2016 01:00:00 AM,-13.78
63rd Street Weather Station,12/14/2016 01:00:00 AM,-13.4
Oak Street Weather Station,12/14/2016 01:00:00 AM,-12.0
Foster Weather Station,12/14/2016 02:00:00 AM,-13.56
Oak Street Weather Station,12/14/2016 02:00:00 AM,-12.0
63rd Street Weather Station,12/14/2016 02:00:00 AM,-13.4
Oak Street Weather Station,12/14/2016 03:00:00 AM,-12.0
Foster Weather Station,12/14/2016 03:00:00 AM,-14.0
63rd Street Weather Station,12/14/2016 03:00:00 AM,-12.9
63rd Street Weather Station,12/14/2016 04:00:00 AM,-12.6
Foster Weather Station,12/14/2016 04:00:00 AM,-13.17
63rd Street Weather Station,12/14/2016 05:00:00 AM,-11.7
Foster Weather Station,12/14/2016 05:00:00 AM,-12.67
Oak Street Weather Station,12/14/2016 05:00:00 AM,-10.9
Foster Weather Station,12/14/2016 06:00:00 AM,-11.89
63rd Street Weather Station,12/14/2016 06:00:00 AM,-11.4
Oak Street Weather Station,12/14/2016 06:00:00 AM,-10.3
Foster Weather Station,12/14/2016 07:00:00 AM,-11.56
Oak Street Weather Station,12/14/2016 07:00:00 AM,-9.2
63rd Street Weather Station,12/14/2016 07:00:00 AM,-11.4
63rd Street Weather Station,12/14/2016 08:00:00 AM,-10.5
Foster Weather Station,12/14/2016 08:00:00 AM,-11.06
Oak Street Weather Station,12/14/2016 08:00:00 AM,-9.0
63rd Street Weather Station,12/14/2016 09:00:00 AM,-9.6
Oak Street Weather Station,12/14/2016 09:00:00 AM,-8.4
Foster Weather Station,12/14/2016 09:00:00 AM,-10.0
Oak Street Weather Station,12/14/2016 10:00:00 AM,-7.8
Foster Weather Station,12/14/2016 10:00:00 AM,-8.39
63rd Street Weather Station,12/14/2016 10:00:00 AM,-8.4
63rd Street Weather Station,12/14/2016 11:00:00 AM,-6.9
Oak Street Weather Station,12/14/2016 11:00:00 AM,-7.1
Foster Weather Station,12/14/2016 11:00:00 AM,-7.56
Oak Street Weather Station,12/14/2016 12:00:00 PM,-5.8
63rd Street Weather Station,12/14/2016 12:00:00 PM,-6.5
Foster Weather Station,12/14/2016 12:00:00 PM,-6.89
Foster Weather Station,12/14/2016 01:00:00 PM,-6.78
63rd Street Weather Station,12/14/2016 01:00:00 PM,-6.0
Oak Street Weather Station,12/14/2016 01:00:00 PM,-5.7
Oak Street Weather Station,12/14/2016 02:00:00 PM,-5.6
Foster Weather Station,12/14/2016 02:00:00 PM,-6.67
63rd Street Weather Station,12/14/2016 02:00:00 PM,-6.0
Oak Street Weather Station,12/14/2016 03:00:00 PM,-6.2
Foster Weather Station,12/14/2016 03:00:00 PM,-7.5
63rd Street Weather Station,12/14/2016 03:00:00 PM,-6.3
Oak Street Weather Station,12/14/2016 04:00:00 PM,-6.9
Foster Weather Station,12/14/2016 04:00:00 PM,-8.28
63rd Street Weather Station,12/14/2016 04:00:00 PM,-7.5
Oak Street Weather Station,12/14/2016 05:00:00 PM,-8.3
63rd Street Weather Station,12/14/2016 05:00:00 PM,-9.2
Foster Weather Station,12/14/2016 05:00:00 PM,-10.0
Foster Weather Station,12/14/2016 06:00:00 PM,-11.0
Oak Street Weather Station,12/14/2016 06:00:00 PM,-9.5
63rd Street Weather Station,12/14/2016 06:00:00 PM,-10.1
Oak Street Weather Station,12/14/2016 07:00:00 PM,-10.3
63rd Street Weather Station,12/14/2016 07:00:00 PM,-11.0
Foster Weather Station,12/14/2016 07:00:00 PM,-12.0
Oak Street Weather Station,12/14/2016 08:00:00 PM,-11.2
Foster Weather Station,12/14/2016 08:00:00 PM,-13.28
63rd Street Weather Station,12/14/2016 08:00:00 PM,-11.8
Oak Street Weather Station,12/14/2016 09:00:00 PM,-12.2
63rd Street Weather Station,12/14/2016 09:00:00 PM,-12.6
Foster Weather Station,12/14/2016 09:00:00 PM,-14.0
Oak Street Weather Station,12/14/2016 10:00:00 PM,-12.6
Foster Weather Station,12/14/2016 10:00:00 PM,-14.56
63rd Street Weather Station,12/14/2016 10:00:00 PM,-13.2
Foster Weather Station,12/14/2016 11:00:00 PM,-15.0
63rd Street Weather Station,12/14/2016 11:00:00 PM,-13.7
Oak Street Weather Station,12/14/2016 11:00:00 PM,-13.2
63rd Street Weather Station,12/15/2016 12:00:00 AM,-14.1
Oak Street Weather Station,12/15/2016 12:00:00 AM,-13.5
Foster Weather Station,12/15/2016 12:00:00 AM,-15.39
Foster Weather Station,12/15/2016 01:00:00 AM,-15.67
Oak Street Weather Station,12/15/2016 01:00:00 AM,-13.8
63rd Street Weather Station,12/15/2016 01:00:00 AM,-14.4
Oak Street Weather Station,12/15/2016 02:00:00 AM,-14.2
63rd Street Weather Station,12/15/2016 02:00:00 AM,-14.7
Foster Weather Station,12/15/2016 02:00:00 AM,-16.0
Foster Weather Station,12/15/2016 03:00:00 AM,-16.28
Oak Street Weather Station,12/15/2016 03:00:00 AM,-14.4
63rd Street Weather Station,12/15/2016 03:00:00 AM,-15.0
Foster Weather Station,12/15/2016 04:00:00 AM,-16.67
63rd Street Weather Station,12/15/2016 04:00:00 AM,-15.5
Oak Street Weather Station,12/15/2016 04:00:00 AM,-14.9
63rd Street Weather Station,12/15/2016 05:00:00 AM,-15.9
Foster Weather Station,12/15/2016 05:00:00 AM,-17.0
Oak Street Weather Station,12/15/2016 05:00:00 AM,-15.1
Oak Street Weather Station,12/15/2016 06:00:00 AM,-15.2
63rd Street Weather Station,12/15/2016 06:00:00 AM,-16.1
Foster Weather Station,12/15/2016 06:00:00 AM,-17.17
63rd Street Weather Station,12/15/2016 07:00:00 AM,-16.4
Foster Weather Station,12/15/2016 07:00:00 AM,-17.67
Oak Street Weather Station,12/15/2016 07:00:00 AM,-15.5
Oak Street Weather Station,12/15/2016 08:00:00 AM,-15.7
63rd Street Weather Station,12/15/2016 08:00:00 AM,-16.4
Foster Weather Station,12/15/2016 08:00:00 AM,-17.56
63rd Street Weather Station,12/15/2016 09:00:00 AM,-15.7
Oak Street Weather Station,12/15/2016 09:00:00 AM,-15.5
Foster Weather Station,12/15/2016 09:00:00 AM,-16.89
Foster Weather Station,12/15/2016 10:00:00 AM,-16.06
63rd Street Weather Station,12/15/2016 10:00:00 AM,-15.1
Oak Street Weather Station,12/15/2016 10:00:00 AM,-14.3
Oak Street Weather Station,12/15/2016 11:00:00 AM,-12.7
63rd Street Weather Station,12/15/2016 11:00:00 AM,-13.8
Foster Weather Station,12/15/2016 11:00:00 AM,-14.89
63rd Street Weather Station,12/15/2016 12:00:00 PM,-12.6
Foster Weather Station,12/15/2016 12:00:00 PM,-13.5
Oak Street Weather Station,12/15/2016 12:00:00 PM,-12.1
Foster Weather Station,12/15/2016 01:00:00 PM,-12.67
Oak Street Weather Station,12/15/2016 01:00:00 PM,-10.8
63rd Street Weather Station,12/15/2016 01:00:00 PM,-11.5
Oak Street Weather Station,12/15/2016 02:00:00 PM,-10.5
63rd Street Weather Station,12/15/2016 02:00:00 PM,-10.9
Foster Weather Station,12/15/2016 02:00:00 PM,-12.28
63rd Street Weather Station,12/16/2016 08:00:00 AM,-9.1
Oak Street Weather Station,12/16/2016 08:00:00 AM,-8.1
Foster Weather Station,12/16/2016 08:00:00 AM,-8.89
Oak Street Weather Station,12/16/2016 09:00:00 AM,-7.8
63rd Street Weather Station,12/16/2016 09:00:00 AM,-8.6
Foster Weather Station,12/16/2016 09:00:00 AM,-8.39
63rd Street Weather Station,12/16/2016 10:00:00 AM,-7.8
Oak Street Weather Station,12/16/2016 10:00:00 AM,-7.6
Foster Weather Station,12/16/2016 10:00:00 AM,-8.39
Foster Weather Station,12/16/2016 11:00:00 AM,-8.0
63rd Street Weather Station,12/16/2016 11:00:00 AM,-7.2
Oak Street Weather Station,12/16/2016 11:00:00 AM,-6.9
Foster Weather Station,12/16/2016 12:00:00 PM,-7.56
Oak Street Weather Station,12/16/2016 12:00:00 PM,-6.5
63rd Street Weather Station,12/16/2016 12:00:00 PM,-6.8
Oak Street Weather Station,12/16/2016 01:00:00 PM,-6.0
63rd Street Weather Station,12/16/2016 01:00:00 PM,-6.6
Foster Weather Station,12/16/2016 01:00:00 PM,-7.17
63rd Street Weather Station,12/16/2016 02:00:00 PM,-6.3
Foster Weather Station,12/16/2016 02:00:00 PM,-6.78
Oak Street Weather Station,12/16/2016 02:00:00 PM,-5.5
63rd Street Weather Station,12/16/2016 03:00:00 PM,-6.2
Oak Street Weather Station,12/16/2016 03:00:00 PM,-5.3
Foster Weather Station,12/16/2016 03:00:00 PM,-6.56
Foster Weather Station,12/16/2016 04:00:00 PM,-6.67
Oak Street Weather Station,12/16/2016 04:00:00 PM,-5.4
63rd Street Weather Station,12/16/2016 04:00:00 PM,-6.3
Oak Street Weather Station,12/16/2016 05:00:00 PM,-4.7
63rd Street Weather Station,12/16/2016 05:00:00 PM,-6.1
Foster Weather Station,12/16/2016 05:00:00 PM,-6.06
Foster Weather Station,12/16/2016 06:00:00 PM,-7.06
Oak Street Weather Station,12/16/2016 06:00:00 PM,-5.7
63rd Street Weather Station,12/16/2016 06:00:00 PM,-6.4
63rd Street Weather Station,12/16/2016 07:00:00 PM,-6.5
Oak Street Weather Station,12/16/2016 07:00:00 PM,-5.9
Foster Weather Station,12/16/2016 07:00:00 PM,-7.0
Oak Street Weather Station,12/16/2016 09:00:00 PM,-5.5
63rd Street Weather Station,12/16/2016 09:00:00 PM,-5.9
Foster Weather Station,12/16/2016 09:00:00 PM,-6.56
Foster Weather Station,12/16/2016 10:00:00 PM,-5.89
63rd Street Weather Station,12/16/2016 10:00:00 PM,-5.4
Oak Street Weather Station,12/16/2016 10:00:00 PM,-4.9
63rd Street Weather Station,12/16/2016 11:00:00 PM,-5.0
Oak Street Weather Station,12/16/2016 11:00:00 PM,-4.6
Foster Weather Station,12/16/2016 11:00:00 PM,-5.56
Foster Weather Station,12/17/2016 12:00:00 AM,-5.39
63rd Street Weather Station,12/17/2016 12:00:00 AM,-4.6
Oak Street Weather Station,12/17/2016 01:00:00 AM,-3.9
Foster Weather Station,12/17/2016 01:00:00 AM,-5.06
63rd Street Weather Station,12/17/2016 01:00:00 AM,-4.3
Oak Street Weather Station,12/17/2016 02:00:00 AM,-3.3
Foster Weather Station,12/17/2016 02:00:00 AM,-4.78
63rd Street Weather Station,12/17/2016 02:00:00 AM,-4.2
Foster Weather Station,12/17/2016 03:00:00 AM,-4.28
Oak Street Weather Station,12/17/2016 03:00:00 AM,-2.9
63rd Street Weather Station,12/17/2016 03:00:00 AM,-3.8
Foster Weather Station,12/17/2016 04:00:00 AM,-4.5
Oak Street Weather Station,12/17/2016 04:00:00 AM,-2.9
63rd Street Weather Station,12/17/2016 04:00:00 AM,-3.8
Oak Street Weather Station,12/17/2016 05:00:00 AM,-2.8
63rd Street Weather Station,12/17/2016 05:00:00 AM,-3.4
Foster Weather Station,12/17/2016 05:00:00 AM,-4.28
Foster Weather Station,12/17/2016 06:00:00 AM,-4.56
Oak Street Weather Station,12/17/2016 06:00:00 AM,-3.1
63rd Street Weather Station,12/17/2016 06:00:00 AM,-3.0
Foster Weather Station,12/17/2016 07:00:00 AM,-4.78
63rd Street Weather Station,12/17/2016 07:00:00 AM,-3.0
Oak Street Weather Station,12/17/2016 07:00:00 AM,-3.1
Foster Weather Station,12/17/2016 08:00:00 AM,-5.28
Oak Street Weather Station,12/17/2016 08:00:00 AM,-3.3
63rd Street Weather Station,12/17/2016 08:00:00 AM,-3.0
Foster Weather Station,12/17/2016 09:00:00 AM,-5.39
Oak Street Weather Station,12/17/2016 09:00:00 AM,-3.9
63rd Street Weather Station,12/17/2016 09:00:00 AM,-3.5
Foster Weather Station,12/17/2016 10:00:00 AM,-5.67
63rd Street Weather Station,12/17/2016 10:00:00 AM,-4.1
Oak Street Weather Station,12/17/2016 10:00:00 AM,-3.9
Oak Street Weather Station,12/17/2016 11:00:00 AM,-4.2
63rd Street Weather Station,12/17/2016 11:00:00 AM,-4.5
Foster Weather Station,12/17/2016 11:00:00 AM,-5.17
Oak Street Weather Station,12/17/2016 12:00:00 PM,-3.7
63rd Street Weather Station,12/17/2016 12:00:00 PM,-4.3
Foster Weather Station,12/17/2016 12:00:00 PM,-5.06
Oak Street Weather Station,12/17/2016 01:00:00 PM,-4.1
63rd Street Weather Station,12/17/2016 01:00:00 PM,-4.3
Foster Weather Station,12/17/2016 01:00:00 PM,-5.56
Foster Weather Station,12/17/2016 02:00:00 PM,-5.67
63rd Street Weather Station,12/17/2016 02:00:00 PM,-4.3
Oak Street Weather Station,12/17/2016 02:00:00 PM,-3.9
Foster Weather Station,12/17/2016 03:00:00 PM,-5.78
Oak Street Weather Station,12/17/2016 03:00:00 PM,-4.1
63rd Street Weather Station,12/17/2016 03:00:00 PM,-4.4
Foster Weather Station,12/17/2016 04:00:00 PM,-6.67
63rd Street Weather Station,12/17/2016 04:00:00 PM,-5.0
Oak Street Weather Station,12/17/2016 04:00:00 PM,-4.4
Oak Street Weather Station,12/17/2016 05:00:00 PM,-5.1
Foster Weather Station,12/17/2016 05:00:00 PM,-6.78
63rd Street Weather Station,12/17/2016 05:00:00 PM,-5.8
Oak Street Weather Station,12/17/2016 06:00:00 PM,-5.5
Foster Weather Station,12/17/2016 06:00:00 PM,-7.06
63rd Street Weather Station,12/17/2016 06:00:00 PM,-6.1
63rd Street Weather Station,12/17/2016 07:00:00 PM,-5.8
Oak Street Weather Station,12/17/2016 07:00:00 PM,-5.0
Foster Weather Station,12/17/2016 07:00:00 PM,-6.67
63rd Street Weather Station,12/17/2016 08:00:00 PM,-5.6
Oak Street Weather Station,12/17/2016 08:00:00 PM,-4.7
Foster Weather Station,12/17/2016 08:00:00 PM,-6.06
63rd Street Weather Station,12/17/2016 09:00:00 PM,-5.3
Oak Street Weather Station,12/17/2016 09:00:00 PM,-4.8
Foster Weather Station,12/17/2016 09:00:00 PM,-5.89
Oak Street Weather Station,12/17/2016 10:00:00 PM,-4.8
Foster Weather Station,12/17/2016 10:00:00 PM,-6.0
63rd Street Weather Station,12/17/2016 10:00:00 PM,-5.1
Foster Weather Station,12/17/2016 11:00:00 PM,-6.17
Oak Street Weather Station,12/17/2016 11:00:00 PM,-5.3
63rd Street Weather Station,12/17/2016 11:00:00 PM,-5.2
63rd Street Weather Station,12/18/2016 01:00:00 AM,-6.3
63rd Street Weather Station,12/18/2016 02:00:00 AM,-7.5
Oak Street Weather Station,12/18/2016 02:00:00 AM,-7.4
Foster Weather Station,12/18/2016 02:00:00 AM,-8.89
Foster Weather Station,12/18/2016 03:00:00 AM,-9.56
Oak Street Weather Station,12/18/2016 03:00:00 AM,-8.2
63rd Street Weather Station,12/18/2016 03:00:00 AM,-8.2
63rd Street Weather Station,12/18/2016 04:00:00 AM,-8.6
Oak Street Weather Station,12/18/2016 04:00:00 AM,-8.8
Foster Weather Station,12/18/2016 04:00:00 AM,-10.17
Oak Street Weather Station,12/18/2016 05:00:00 AM,-8.9
63rd Street Weather Station,12/18/2016 05:00:00 AM,-9.0
Foster Weather Station,12/18/2016 05:00:00 AM,-10.5
63rd Street Weather Station,12/18/2016 06:00:00 AM,-10.0
Foster Weather Station,12/18/2016 06:00:00 AM,-11.89
Foster Weather Station,12/18/2016 07:00:00 AM,-13.17
Oak Street Weather Station,12/18/2016 07:00:00 AM,-11.0
63rd Street Weather Station,12/18/2016 07:00:00 AM,-10.9
Oak Street Weather Station,12/18/2016 08:00:00 AM,-12.5
Foster Weather Station,12/18/2016 08:00:00 AM,-14.78
63rd Street Weather Station,12/18/2016 08:00:00 AM,-12.3
63rd Street Weather Station,12/18/2016 09:00:00 AM,-12.5
Oak Street Weather Station,12/18/2016 09:00:00 AM,-12.6
Foster Weather Station,12/18/2016 09:00:00 AM,-14.5
Foster Weather Station,12/18/2016 10:00:00 AM,-13.78
63rd Street Weather Station,12/18/2016 10:00:00 AM,-12.3
Oak Street Weather Station,12/18/2016 10:00:00 AM,-11.7
Oak Street Weather Station,12/18/2016 11:00:00 AM,-11.3
Foster Weather Station,12/18/2016 11:00:00 AM,-13.0
63rd Street Weather Station,12/18/2016 11:00:00 AM,-11.6
Oak Street Weather Station,12/18/2016 12:00:00 PM,-11.2
63rd Street Weather Station,12/18/2016 12:00:00 PM,-11.5
Foster Weather Station,12/18/2016 12:00:00 PM,-12.56
63rd Street Weather Station,12/18/2016 01:00:00 PM,-10.9
Foster Weather Station,12/18/2016 01:00:00 PM,-12.56
Oak Street Weather Station,12/18/2016 01:00:00 PM,-11.0
Foster Weather Station,12/18/2016 02:00:00 PM,-11.78
Oak Street Weather Station,12/18/2016 02:00:00 PM,-11.0
63rd Street Weather Station,12/18/2016 02:00:00 PM,-10.9
Foster Weather Station,12/18/2016 03:00:00 PM,-12.78
63rd Street Weather Station,12/18/2016 03:00:00 PM,-11.1
Oak Street Weather Station,12/18/2016 03:00:00 PM,-11.2
Oak Street Weather Station,12/18/2016 04:00:00 PM,-11.9
Foster Weather Station,12/18/2016 04:00:00 PM,-14.06
63rd Street Weather Station,12/18/2016 04:00:00 PM,-11.8
Oak Street Weather Station,12/18/2016 05:00:00 PM,-13.2
Foster Weather Station,12/18/2016 05:00:00 PM,-15.17
63rd Street Weather Station,12/18/2016 05:00:00 PM,-13.8
63rd Street Weather Station,12/18/2016 06:00:00 PM,-15.4
Foster Weather Station,12/18/2016 06:00:00 PM,-16.5
Oak Street Weather Station,12/18/2016 06:00:00 PM,-14.1
Foster Weather Station,12/18/2016 07:00:00 PM,-17.89
Oak Street Weather Station,12/18/2016 07:00:00 PM,-15.3
63rd Street Weather Station,12/18/2016 07:00:00 PM,-16.5
Foster Weather Station,12/18/2016 08:00:00 PM,-18.67
63rd Street Weather Station,12/18/2016 08:00:00 PM,-17.3
Oak Street Weather Station,12/18/2016 08:00:00 PM,-16.1
Foster Weather Station,12/18/2016 09:00:00 PM,-18.78
63rd Street Weather Station,12/18/2016 09:00:00 PM,-17.5
Oak Street Weather Station,12/18/2016 09:00:00 PM,-16.3
Oak Street Weather Station,12/18/2016 10:00:00 PM,-16.6
63rd Street Weather Station,12/18/2016 10:00:00 PM,-17.7
Foster Weather Station,12/18/2016 10:00:00 PM,-18.89
Foster Weather Station,12/18/2016 11:00:00 PM,-19.17
63rd Street Weather Station,12/18/2016 11:00:00 PM,-18.1
Oak Street Weather Station,12/18/2016 11:00:00 PM,-16.7
Oak Street Weather Station,12/19/2016 12:00:00 AM,-17.2
63rd Street Weather Station,12/19/2016 12:00:00 AM,-18.6
Foster Weather Station,12/19/2016 12:00:00 AM,-19.39
Foster Weather Station,12/19/2016 01:00:00 AM,-19.56
Oak Street Weather Station,12/19/2016 01:00:00 AM,-17.6
63rd Street Weather Station,12/19/2016 01:00:00 AM,-19.0
Oak Street Weather Station,12/19/2016 02:00:00 AM,-17.5
Foster Weather Station,12/19/2016 02:00:00 AM,-19.56
63rd Street Weather Station,12/19/2016 02:00:00 AM,-19.3
Foster Weather Station,12/19/2016 03:00:00 AM,-19.56
Oak Street Weather Station,12/19/2016 03:00:00 AM,-17.3
63rd Street Weather Station,12/19/2016 03:00:00 AM,-19.5
Foster Weather Station,12/19/2016 04:00:00 AM,-19.56
Oak Street Weather Station,12/19/2016 04:00:00 AM,-17.7
63rd Street Weather Station,12/19/2016 04:00:00 AM,-19.5
Oak Street Weather Station,12/19/2016 05:00:00 AM,-17.2
Foster Weather Station,12/19/2016 05:00:00 AM,-19.67
63rd Street Weather Station,12/19/2016 05:00:00 AM,-19.3
Foster Weather Station,12/19/2016 06:00:00 AM,-19.67
Oak Street Weather Station,12/19/2016 06:00:00 AM,-16.9
63rd Street Weather Station,12/19/2016 06:00:00 AM,-19.4
Foster Weather Station,12/19/2016 07:00:00 AM,-19.78
63rd Street Weather Station,12/19/2016 07:00:00 AM,-19.0
Oak Street Weather Station,12/19/2016 07:00:00 AM,-16.7
Foster Weather Station,12/19/2016 08:00:00 AM,-19.0
Oak Street Weather Station,12/19/2016 08:00:00 AM,-16.1
63rd Street Weather Station,12/19/2016 08:00:00 AM,-17.9
Oak Street Weather Station,12/19/2016 09:00:00 AM,-15.1
Foster Weather Station,12/19/2016 09:00:00 AM,-17.39
63rd Street Weather Station,12/19/2016 09:00:00 AM,-16.2
Oak Street Weather Station,12/19/2016 10:00:00 AM,-12.5
Foster Weather Station,12/19/2016 10:00:00 AM,-15.28
63rd Street Weather Station,12/19/2016 10:00:00 AM,-14.1
Foster Weather Station,12/19/2016 11:00:00 AM,-13.5
Oak Street Weather Station,12/19/2016 11:00:00 AM,-11.8
63rd Street Weather Station,12/19/2016 11:00:00 AM,-12.6
63rd Street Weather Station,12/19/2016 12:00:00 PM,-10.7
Oak Street Weather Station,12/19/2016 12:00:00 PM,-10.5
Foster Weather Station,12/19/2016 12:00:00 PM,-12.0
Oak Street Weather Station,12/19/2016 01:00:00 PM,-9.4
